5
3
8
7
3
4
5
6
4
5
5
6
6
7
8
5
7
6
6
4
8
5
6
4
4
7
9
7
7
8
6
5
7
6
7
3
7
6
5
10
9
6
6
6
6
7
6
6
7
6
9
6
7
6
6
6
8
6
9
10
7
4
6
6
5
7
4
7
8
7
9
6
8
7
6
6
6
5
8
9
7
6
4
7
5
8
5
5
7
8
8
6
4
7
8
6
7
6
8
8
