5
5
7
7
3
5
2
7
7
4
3
4
4
5
6
3
4
5
5
3
4
3
5
4
5
6
7
8
7
4
2
7
7
4
4
5
4
6
4
6
5
5
3
6
3
5
6
4
4
2
