4
2
2
2
5
2
3
3
2
1
3
5
3
3
1
4
2
3
5
2
5
3
5
3
4
1
6
4
5
4
7
3
6
5
4
1
4
3
3
3
2
4
0
2
5
4
1
4
2
6
3
4
1
0
1
2
3
3
2
3
4
4
6
3
2
2
2
2
1
3
4
0
3
1
3
2
3
5
3
1
3
0
4
0
1
3
2
4
2
2
3
0
3
2
3
1
4
4
2
4
